fpr,tpr,precision,recall
0.4204655674102813,0.773109243697479,0.055388320288982544,0.773109243697479
0.4209505334626576,0.773109243697479,0.05542168674698795,0.773109243697479
0.4219204655674103,0.773109243697479,0.05565638233514821,0.773109243697479
0.42531522793404464,0.773109243697479,0.05596107055961071,0.773109243697479
0.42555771096023276,0.773109243697479,0.05599513085818624,0.773109243697479
0.42798254122211443,0.773109243697479,0.05602923264311815,0.773109243697479
0.42919495635305527,0.773109243697479,0.0567550894509562,0.773109243697479
0.4301648884578079,0.773109243697479,0.05682520074119827,0.773109243697479
0.4304073714839961,0.773109243697479,0.05703657780533168,0.773109243697479
0.43137730358874876,0.773109243697479,0.05707196029776675,0.773109243697479
0.4323472356935015,0.773109243697479,0.057107386716325266,0.773109243697479
0.4328322017458778,0.773109243697479,0.05714285714285714,0.773109243697479
0.4340446168768186,0.773109243697479,0.057608015028177834,0.773109243697479
0.43477206595538315,0.773109243697479,0.05778894472361809,0.773109243697479
0.4362269641125121,0.773109243697479,0.05782526712759271,0.773109243697479
0.4371968962172648,0.773109243697479,0.05786163522012579,0.773109243697479
0.4376818622696411,0.773109243697479,0.05793450881612091,0.773109243697479
0.4381668283220175,0.773109243697479,0.057971014492753624,0.773109243697479
0.4384093113482056,0.773109243697479,0.05815423514538559,0.773109243697479
0.43913676042677013,0.773109243697479,0.058191018342821,0.773109243697479
0.43962172647914644,0.773109243697479,0.058264724509183026,0.773109243697479
0.4420465567410281,0.773109243697479,0.058412698412698416,0.773109243697479
0.4422890397672163,0.773109243697479,0.05844980940279543,0.773109243697479
0.44277400581959264,0.773109243697479,0.05848696757787667,0.773109243697479
0.4430164888457808,0.773109243697479,0.058524173027989825,0.773109243697479
0.4439864209505335,0.773109243697479,0.05856142584341184,0.773109243697479
0.44495635305528614,0.773109243697479,0.05859872611464968,0.773109243697479
0.45053346265761396,0.773109243697479,0.058673469387755105,0.773109243697479
0.451988360814743,0.773109243697479,0.058898847631242,0.773109243697479
0.4546556741028128,0.773109243697479,0.05939315687540349,0.773109243697479
0.45489815712900095,0.773109243697479,0.059431524547803614,0.773109243697479
0.45635305528612996,0.773109243697479,0.059469941822882996,0.773109243697479
0.4568380213385063,0.773109243697479,0.06009144350097975,0.773109243697479
0.4570805043646945,0.773109243697479,0.06013071895424837,0.773109243697479
0.4575654704170708,0.773109243697479,0.060170045781556575,0.773109243697479
0.45829291949563533,0.773109243697479,0.06032786885245902,0.773109243697479
0.4614451988360815,0.773109243697479,0.06036745406824147,0.773109243697479
0.46168768186226966,0.773109243697479,0.060407091267235716,0.773109243697479
0.46217264791464596,0.773109243697479,0.06044678055190539,0.773109243697479
0.46241513094083414,0.773109243697479,0.06056616194865043,0.773109243697479
0.4633850630455868,0.773109243697479,0.0607661822985469,0.773109243697479
0.463627546071775,0.773109243697479,0.06157965194109773,0.773109243697479
0.46411251212415133,0.773109243697479,0.06433566433566433,0.773109243697479
0.4648399612027158,0.773109243697479,0.06438068579426172,0.773109243697479
0.46532492725509217,0.773109243697479,0.06451612903225806,0.773109243697479
0.4670223084384093,0.773109243697479,0.06456140350877193,0.773109243697479
0.4713870029097963,0.773109243697479,0.06460674157303371,0.773109243697479
0.47405431619786614,0.773109243697479,0.0646521433591005,0.773109243697479
0.4742967992240543,0.773109243697479,0.06510969568294409,0.773109243697479
0.478176527643065,0.773109243697479,0.06515580736543909,0.773109243697479
0.4789039767216295,0.773109243697479,0.06520198440822111,0.773109243697479
0.47938894277400584,0.773109243697479,0.06524822695035461,0.773109243697479
0.47963142580019397,0.773109243697479,0.06529453513129879,0.773109243697479
0.481086323957323,0.773109243697479,0.06538734896943853,0.773109243697479
0.48132880698351116,0.773109243697479,0.06543385490753911,0.773109243697479
0.48205625606207564,0.773109243697479,0.06562054208273894,0.773109243697479
0.4827837051406402,0.773109243697479,0.06566738044254104,0.773109243697479
0.4866634335596508,0.773109243697479,0.06571428571428571,0.773109243697479
0.4876333656644035,0.773109243697479,0.06618705035971223,0.773109243697479
0.49005819592628513,0.773109243697479,0.06623470122390208,0.773109243697479
0.49078564500484967,0.773109243697479,0.06628242074927954,0.773109243697479
0.49102812803103785,0.773109243697479,0.06637806637806638,0.773109243697479
0.49151309408341415,0.773109243697479,0.06647398843930635,0.773109243697479
0.49515033947623666,0.773109243697479,0.06652205350686913,0.773109243697479
0.5007274490785645,0.773109243697479,0.06686046511627906,0.773109243697479
0.5036372453928225,0.773109243697479,0.06725146198830409,0.773109243697479
0.5041222114451989,0.773109243697479,0.06754772393538913,0.773109243697479
0.504364694471387,0.773109243697479,0.06764705882352941,0.773109243697479
0.5048496605237633,0.773109243697479,0.06769683590875644,0.773109243697479
0.5055771096023278,0.773109243697479,0.06840148698884758,0.773109243697479
0.5070320077594569,0.773109243697479,0.06845238095238096,0.773109243697479
0.5077594568380214,0.773109243697479,0.06855439642324888,0.773109243697479
0.508729388942774,0.773109243697479,0.0686055182699478,0.773109243697479
0.5092143549951503,0.773109243697479,0.06865671641791045,0.773109243697479
0.5099418040737148,0.773109243697479,0.06870799103808813,0.773109243697479
0.5104267701260912,0.773109243697479,0.06896551724137931,0.773109243697479
0.5121241513094084,0.773109243697479,0.0690172543135784,0.773109243697479
0.5128516003879728,0.773109243697479,0.06906906906906907,0.773109243697479
0.5138215324927256,0.773109243697479,0.06912096168294515,0.773109243697479
0.5150339476236664,0.773109243697479,0.06948640483383686,0.773109243697479
0.5155189136760426,0.773109243697479,0.06953892668178382,0.773109243697479
0.5162463627546072,0.773109243697479,0.06990881458966565,0.773109243697479
0.5167313288069835,0.773109243697479,0.0699619771863118,0.773109243697479
0.5172162948593598,0.773109243697479,0.0700152207001522,0.773109243697479
0.5179437439379243,0.773109243697479,0.07006854531607007,0.773109243697479
